Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.755718;-16.440811;-6.65856;0;;;;;;;1.899527;0.115357;-21.85619;0.832404
-23.747566;-16.566965;-6.577028;0;;;;;;;1.907679;0.117138;-21.839886;0.843145
-23.739412;-16.681595;-6.495497;0;;;;;;;1.915833;0.117779;-21.823582;0.8537
-23.73126;-16.794664;-6.413967;0;;;;;;;1.923985;0.118366;-21.807276;0.864237
-23.723108;-16.911055;-6.332436;0;;;;;;;1.932137;0.117881;-21.790972;0.874845
-23.714956;-17.028906;-6.250906;0;;;;;;;1.940289;0.117101;-21.774666;0.885233
-23.706802;-17.140013;-6.169374;0;;;;;;;1.948442;0.117182;-21.758362;0.895673
-23.69865;-17.25729;-6.087843;0;;;;;;;1.956594;0.117581;-21.742056;0.905941
-23.690498;-17.370279;-6.006313;0;;;;;;;1.964746;0.117908;-21.725752;0.916188
-23.682346;-17.476875;-5.924782;0;;;;;;;1.972898;0.11847;-21.709446;0.926382
-23.674192;-17.57671;-5.84325;0;;;;;;;1.981052;0.118865;-21.693142;0.936435
-23.66604;-17.675772;-5.761721;0;;;;;;;1.989204;0.118317;-21.676836;0.946294
-23.657888;-17.781282;-5.680189;0;;;;;;;1.997356;0.118851;-21.660532;0.956073
-23.649736;-17.884653;-5.598658;0;;;;;;;2.005508;0.119459;-21.644226;0.965698
-23.641582;-17.983999;-5.517128;0;;;;;;;2.013662;0.119792;-21.627922;0.97518
-23.63343;-18.078646;-5.435596;0;;;;;;;2.021814;0.118895;-21.611616;0.984542
-23.625278;-18.169437;-5.354065;0;;;;;;;2.029966;0.119162;-21.595312;0.993892
-23.617126;-18.258448;-5.272535;0;;;;;;;2.038118;0.119012;-21.579006;1.003111
-23.608973;-18.347857;-5.191004;0;;;;;;;2.046272;0.119644;-21.562702;1.01217
-23.600821;-18.431698;-5.109474;0;;;;;;;2.054424;0.11954;-21.546396;1.021116
-23.592669;-18.520124;-5.027943;0;;;;;;;2.062576;0.118773;-21.530092;1.029984
-23.584517;-18.609894;-4.946411;0;;;;;;;2.070728;0.119023;-21.513786;1.03866
-23.576363;-18.692596;-4.864882;0;;;;;;;2.078882;0.120144;-21.497482;1.04721
-23.568211;-18.767429;-4.78335;0;;;;;;;2.087034;0.120771;-21.481176;1.055627
-23.560059;-18.83853;-4.701818;0;;;;;;;2.095186;0.120889;-21.464872;1.063863
-23.551907;-18.913151;-4.620289;0;;;;;;;2.103338;0.121097;-21.448566;1.071989
-23.543753;-18.988779;-4.538757;0;;;;;;;2.111492;0.120338;-21.432262;1.080018
-23.535601;-19.059021;-4.457226;0;;;;;;;2.119644;0.119705;-21.415956;1.087926
-23.527449;-19.125362;-4.375696;0;;;;;;;2.127796;0.119363;-21.399652;1.09569
-23.519297;-19.191448;-4.294165;0;;;;;;;2.135948;0.119723;-21.383347;1.103293
-23.511143;-19.256815;-4.212635;0;;;;;;;2.144102;0.119251;-21.367043;1.1108
-23.502991;-19.320669;-4.131104;0;;;;;;;2.152254;0.118552;-21.350737;1.118253
-23.494839;-19.379644;-4.049572;0;;;;;;;2.160406;0.118661;-21.334433;1.125631
-23.486687;-19.433453;-3.968042;0;;;;;;;2.168558;0.11952;-21.318127;1.132915
-23.478533;-19.491861;-3.886511;0;;;;;;;2.176712;0.119535;-21.301823;1.140037
