Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
174.710449;-11.384482;;;;;;;174.710449;-15.486349;;
174.718735;-11.386389;;;;;;;174.718735;-15.486857;;
174.72702;-11.387607;;;;;;;174.72702;-15.487365;;
174.735306;-11.388397;;;;;;;174.735306;-15.487873;;
174.743591;-11.389414;;;;;;;174.743591;-15.488381;;
174.751877;-11.389734;;;;;;;174.751877;-15.488381;;
174.760162;-11.390786;;;;;;;174.760162;-15.488381;;
174.768448;-11.390334;;;;;;;174.768448;-15.488381;;
174.776733;-11.391575;;;;;;;174.776733;-15.488381;;
174.785019;-11.392757;;;;;;;174.785019;-15.488381;;
174.793304;-11.393497;;;;;;;174.793304;-15.488381;;
174.80159;-11.394342;;;;;;;174.80159;-15.488381;;
174.809875;-11.395844;;;;;;;174.809875;-15.488381;;
174.818161;-11.395971;;;;;;;174.818161;-15.488381;;
174.826447;-11.397188;;;;;;;174.826447;-15.488381;;
174.834732;-11.397514;;;;;;;174.834732;-15.488381;;
174.843018;-11.397758;;;;;;;174.843018;-15.488381;;
174.851303;-11.400546;;;;;;;174.851303;-15.488381;;
174.859589;-11.401067;;;;;;;174.859589;-15.488381;;
174.867874;-11.401188;;;;;;;174.867874;-15.488381;;
174.87616;-11.40084;;;;;;;174.87616;-15.488381;;
174.884445;-11.400623;;;;;;;174.884445;-15.488381;;
174.892731;-11.400908;;;;;;;174.892731;-15.488381;;
174.901016;-11.402139;;;;;;;174.901016;-15.488381;;
174.909302;-11.402114;;;;;;;174.909302;-15.488381;;
174.917587;-11.403026;;;;;;;174.917587;-15.488855;;
174.925873;-11.402423;;;;;;;174.925873;-15.489328;;
174.934158;-11.401485;;;;;;;174.934158;-15.489801;;
174.942444;-11.40126;;;;;;;174.942444;-15.490275;;
174.950729;-11.401188;;;;;;;174.950729;-15.490749;;
174.959015;-11.403626;;;;;;;174.959015;-15.491222;;
174.9673;-11.40441;;;;;;;174.9673;-15.491695;;
174.975586;-11.406832;;;;;;;174.975586;-15.492169;;
174.983871;-11.407981;;;;;;;174.983871;-15.492643;;
174.992157;-11.409804;;;;;;;174.992157;-15.493116;;
175.000443;-11.410378;;;;;;;175.000443;-15.493116;;
175.008728;-11.409523;;;;;;;175.008728;-15.493116;;
175.017014;-11.408102;;;;;;;175.017014;-15.493116;;
175.025299;-11.409344;;;;;;;175.025299;-15.493116;;
175.033585;-11.411425;;;;;;;175.033585;-15.493116;;
175.04187;-11.414497;;;;;;;175.04187;-15.493116;;
175.050156;-11.415497;;;;;;;175.050156;-15.493116;;
175.058441;-11.415474;;;;;;;175.058441;-15.493116;;
175.066727;-11.416903;;;;;;;175.066727;-15.493116;;
175.075012;-11.419155;;;;;;;175.075012;-15.493116;;
175.083298;-11.420276;;;;;;;175.083298;-15.493558;;
175.091583;-11.421724;;;;;;;175.091583;-15.493999;;
175.099869;-11.42359;;;;;;;175.099869;-15.49444;;
175.108154;-11.424096;;;;;;;175.108154;-15.494882;;
175.11644;-11.425656;;;;;;;175.11644;-15.495323;;
175.124725;-11.426057;;;;;;;175.124725;-15.495765;;
175.133011;-11.427411;;;;;;;175.133011;-15.496206;;
175.141296;-11.42927;;;;;;;175.141296;-15.496647;;
175.149582;-11.429509;;;;;;;175.149582;-15.497088;;
175.157867;-11.42999;;;;;;;175.157867;-15.49753;;
175.166153;-11.428854;;;;;;;175.166153;-15.49753;;
175.174438;-11.429364;;;;;;;175.174438;-15.49753;;
175.182724;-11.429244;;;;;;;175.182724;-15.49753;;
175.19101;-11.428605;;;;;;;175.19101;-15.49753;;
175.199295;-11.427897;;;;;;;175.199295;-15.49753;;
175.207581;-11.428613;;;;;;;175.207581;-15.49753;;
175.215866;-11.429588;;;;;;;175.215866;-15.49753;;
175.224152;-11.431352;;;;;;;175.224152;-15.49753;;
175.232452;-11.432963;;;;;;;175.232452;-15.49753;;
175.240738;-11.432582;;;;;;;175.240738;-15.49753;;
175.249023;-11.432406;;;;;;;175.249023;-15.497942;;
175.257309;-11.433442;;;;;;;175.257309;-15.498353;;
175.265594;-11.434227;;;;;;;175.265594;-15.498765;;
175.27388;-11.435172;;;;;;;175.27388;-15.499176;;
175.282166;-11.435965;;;;;;;175.282166;-15.499588;;
175.290451;-11.436608;;;;;;;175.290451;-15.5;;
175.298737;-11.438134;;;;;;;175.298737;-15.500411;;
175.307022;-11.439272;;;;;;;175.307022;-15.500823;;
175.315308;-11.440019;;;;;;;175.315308;-15.501234;;
175.323593;-11.440822;;;;;;;175.323593;-15.501646;;
175.331879;-11.442387;;;;;;;175.331879;-15.501646;;
175.340164;-11.4426;;;;;;;175.340164;-15.501646;;
175.34845;-11.443227;;;;;;;175.34845;-15.501646;;
175.356735;-11.444951;;;;;;;175.356735;-15.501646;;
175.365021;-11.446201;;;;;;;175.365021;-15.501646;;
175.373306;-11.448178;;;;;;;175.373306;-15.501646;;
175.381592;-11.449581;;;;;;;175.381592;-15.501646;;
175.389877;-11.450089;;;;;;;175.389877;-15.501646;;
175.398163;-11.451329;;;;;;;175.398163;-15.501646;;
175.406448;-11.45129;;;;;;;175.406448;-15.501646;;
175.414734;-11.450344;;;;;;;175.414734;-15.50203;;
175.423019;-11.451049;;;;;;;175.423019;-15.502414;;
175.431305;-11.451544;;;;;;;175.431305;-15.502798;;
175.43959;-11.451153;;;;;;;175.43959;-15.503181;;
175.447876;-11.451936;;;;;;;175.447876;-15.503566;;
175.456161;-11.452481;;;;;;;175.456161;-15.50395;;
175.464447;-11.452089;;;;;;;175.464447;-15.504333;;
175.472733;-11.451936;;;;;;;175.472733;-15.504718;;
175.481018;-11.451459;;;;;;;175.481018;-15.505101;;
175.489304;-11.449987;;;;;;;175.489304;-15.505486;;
175.497589;-11.44947;;;;;;;175.497589;-15.505486;;
175.505875;-11.449747;;;;;;;175.505875;-15.505486;;
175.51416;-11.450067;;;;;;;175.51416;-15.505486;;
175.522446;-11.449847;;;;;;;175.522446;-15.505486;;
175.530731;-11.450396;;;;;;;175.530731;-15.505486;;
175.539017;-11.451785;;;;;;;175.539017;-15.505486;;
175.547302;-11.453247;;;;;;;175.547302;-15.505486;;
175.555588;-11.453632;;;;;;;175.555588;-15.505486;;
175.563873;-11.454046;;;;;;;175.563873;-15.505486;;
175.572159;-11.454905;;;;;;;175.572159;-15.505486;;
175.580444;-11.454949;;;;;;;175.580444;-15.505844;;
175.58873;-11.45468;;;;;;;175.58873;-15.506202;;
175.597015;-11.455717;;;;;;;175.597015;-15.50656;;
175.605301;-11.45723;;;;;;;175.605301;-15.506918;;
175.613586;-11.459201;;;;;;;175.613586;-15.507277;;
175.621872;-11.462762;;;;;;;175.621872;-15.507635;;
175.630157;-11.465579;;;;;;;175.630157;-15.507993;;
175.638443;-11.467224;;;;;;;175.638443;-15.508351;;
175.646729;-11.468425;;;;;;;175.646729;-15.508709;;
175.655014;-11.469105;;;;;;;175.655014;-15.509068;;
175.6633;-11.470084;;;;;;;175.6633;-15.509402;;
175.671585;-11.471189;;;;;;;175.671585;-15.509736;;
175.679871;-11.471847;;;;;;;175.679871;-15.510071;;
175.688156;-11.473143;;;;;;;175.688156;-15.510405;;
175.696442;-11.475468;;;;;;;175.696442;-15.510739;;
175.704727;-11.477424;;;;;;;175.704727;-15.511074;;
175.713013;-11.478679;;;;;;;175.713013;-15.511408;;
175.721298;-11.479561;;;;;;;175.721298;-15.511743;;
175.729584;-11.481424;;;;;;;175.729584;-15.512076;;
175.737869;-11.483259;;;;;;;175.737869;-15.512411;;
175.746155;-11.482755;;;;;;;175.746155;-15.512411;;
175.75444;-11.482293;;;;;;;175.75444;-15.512411;;
175.762726;-11.483539;;;;;;;175.762726;-15.512411;;
175.771011;-11.48429;;;;;;;175.771011;-15.512411;;
175.779297;-11.484698;;;;;;;175.779297;-15.512411;;
175.787582;-11.484991;;;;;;;175.787582;-15.512411;;
175.795868;-11.485596;;;;;;;175.795868;-15.512411;;
175.804153;-11.486128;;;;;;;175.804153;-15.512411;;
175.812439;-11.48592;;;;;;;175.812439;-15.512411;;
175.820724;-11.485235;;;;;;;175.820724;-15.512411;;
175.82901;-11.483789;;;;;;;175.82901;-15.512411;;
175.837296;-11.482931;;;;;;;175.837296;-15.512411;;
175.845581;-11.482941;;;;;;;175.845581;-15.512411;;
175.853867;-11.483207;;;;;;;175.853867;-15.512411;;
175.862152;-11.483154;;;;;;;175.862152;-15.512411;;
175.870438;-11.483024;;;;;;;175.870438;-15.512411;;
175.878723;-11.48313;;;;;;;175.878723;-15.512411;;
175.887009;-11.483382;;;;;;;175.887009;-15.512411;;
175.895294;-11.483417;;;;;;;175.895294;-15.512411;;
175.90358;-11.483213;;;;;;;175.90358;-15.512411;;
175.911865;-11.483677;;;;;;;175.911865;-15.513034;;
175.920151;-11.484289;;;;;;;175.920151;-15.513657;;
175.928436;-11.484377;;;;;;;175.928436;-15.514279;;
175.936722;-11.484141;;;;;;;175.936722;-15.514902;;
175.945007;-11.483895;;;;;;;175.945007;-15.515525;;
175.953293;-11.484092;;;;;;;175.953293;-15.516148;;
175.961578;-11.48547;;;;;;;175.961578;-15.51677;;
175.969864;-11.485579;;;;;;;175.969864;-15.517393;;
175.978149;-11.487097;;;;;;;175.978149;-15.518016;;
175.986435;-11.488294;;;;;;;175.986435;-15.518639;;
175.99472;-11.489133;;;;;;;175.99472;-15.518639;;
176.003006;-11.4896;;;;;;;176.003006;-15.518639;;
176.011292;-11.490029;;;;;;;176.011292;-15.518639;;
176.019577;-11.490279;;;;;;;176.019577;-15.518639;;
176.027863;-11.490376;;;;;;;176.027863;-15.518639;;
176.036148;-11.4919;;;;;;;176.036148;-15.518639;;
176.044434;-11.492801;;;;;;;176.044434;-15.518639;;
176.052719;-11.493721;;;;;;;176.052719;-15.518639;;
176.061005;-11.494823;;;;;;;176.061005;-15.518639;;
176.06929;-11.495915;;;;;;;176.06929;-15.518639;;
176.077576;-11.496317;;;;;;;176.077576;-15.518639;;
176.085861;-11.498017;;;;;;;176.085861;-15.518639;;
176.094147;-11.499016;;;;;;;176.094147;-15.518639;;
176.102432;-11.500202;;;;;;;176.102432;-15.518639;;
176.110718;-11.500641;;;;;;;176.110718;-15.518639;;
176.119003;-11.502795;;;;;;;176.119003;-15.518639;;
176.127289;-11.503784;;;;;;;176.127289;-15.518639;;
176.135574;-11.502889;;;;;;;176.135574;-15.518639;;
176.14386;-11.502477;;;;;;;176.14386;-15.518639;;
176.152145;-11.502357;;;;;;;176.152145;-15.518639;;
176.160431;-11.503036;;;;;;;176.160431;-15.519179;;
176.168716;-11.504117;;;;;;;176.168716;-15.51972;;
176.177002;-11.505583;;;;;;;176.177002;-15.52026;;
176.185287;-11.50506;;;;;;;176.185287;-15.520801;;
176.193573;-11.505996;;;;;;;176.193573;-15.521341;;
176.201859;-11.507964;;;;;;;176.201859;-15.521882;;
176.210144;-11.509966;;;;;;;176.210144;-15.522423;;
176.21843;-11.511665;;;;;;;176.21843;-15.522963;;
176.226715;-11.513425;;;;;;;176.226715;-15.523503;;
176.235001;-11.515253;;;;;;;176.235001;-15.524044;;
176.243286;-11.516079;;;;;;;176.243286;-15.524044;;
176.251572;-11.515896;;;;;;;176.251572;-15.524044;;
176.259857;-11.515871;;;;;;;176.259857;-15.524044;;
176.268143;-11.515287;;;;;;;176.268143;-15.524044;;
176.276428;-11.515344;;;;;;;176.276428;-15.524044;;
176.284714;-11.51688;;;;;;;176.284714;-15.524044;;
176.292999;-11.516325;;;;;;;176.292999;-15.524044;;
176.301285;-11.517182;;;;;;;176.301285;-15.524044;;
176.30957;-11.517273;;;;;;;176.30957;-15.524044;;
176.317856;-11.5193;;;;;;;176.317856;-15.524044;;
176.326141;-11.519564;;;;;;;176.326141;-15.524044;;
176.334427;-11.519749;;;;;;;176.334427;-15.524044;;
176.342712;-11.522451;;;;;;;176.342712;-15.524044;;
176.350998;-11.524703;;;;;;;176.350998;-15.524044;;
176.359283;-11.525215;;;;;;;176.359283;-15.524044;;
176.367569;-11.526299;;;;;;;176.367569;-15.524044;;
176.375854;-11.527099;;;;;;;176.375854;-15.524044;;
176.38414;-11.526915;;;;;;;176.38414;-15.524044;;
176.392426;-11.529087;;;;;;;176.392426;-15.524044;;
176.400711;-11.528065;;;;;;;176.400711;-15.524044;;
176.408997;-11.527376;;;;;;;176.408997;-15.524513;;
176.417282;-11.528008;;;;;;;176.417282;-15.524983;;
176.425568;-11.528398;;;;;;;176.425568;-15.525453;;
176.433853;-11.529352;;;;;;;176.433853;-15.525923;;
176.442139;-11.530461;;;;;;;176.442139;-15.526392;;
176.450424;-11.531622;;;;;;;176.450424;-15.526861;;
176.45871;-11.533847;;;;;;;176.45871;-15.527331;;
176.466995;-11.535723;;;;;;;176.466995;-15.527801;;
176.475281;-11.536542;;;;;;;176.475281;-15.528271;;
176.483566;-11.537821;;;;;;;176.483566;-15.52874;;
176.491852;-11.538658;;;;;;;176.491852;-15.52874;;
176.500137;-11.540974;;;;;;;176.500137;-15.52874;;
176.508423;-11.541933;;;;;;;176.508423;-15.52874;;
176.516708;-11.544518;;;;;;;176.516708;-15.52874;;
176.524994;-11.545796;;;;;;;176.524994;-15.52874;;
176.533279;-11.546402;;;;;;;176.533279;-15.52874;;
176.541565;-11.545932;;;;;;;176.541565;-15.52874;;
176.54985;-11.547349;;;;;;;176.54985;-15.52874;;
176.558136;-11.54684;;;;;;;176.558136;-15.52874;;
176.566422;-11.548528;;;;;;;176.566422;-15.52874;;
176.574707;-11.549067;;;;;;;176.574707;-15.529148;;
176.582993;-11.549289;;;;;;;176.582993;-15.529556;;
176.591278;-11.549465;;;;;;;176.591278;-15.529965;;
176.599564;-11.549026;;;;;;;176.599564;-15.530374;;
176.607849;-11.549625;;;;;;;176.607849;-15.530782;;
176.61615;-11.550551;;;;;;;176.61615;-15.53119;;
176.624435;-11.550879;;;;;;;176.624435;-15.531598;;
176.632721;-11.550349;;;;;;;176.632721;-15.532007;;
176.641006;-11.549211;;;;;;;176.641006;-15.532415;;
176.649292;-11.549848;;;;;;;176.649292;-15.532824;;
176.657578;-11.549289;;;;;;;176.657578;-15.533179;;
176.665863;-11.549117;;;;;;;176.665863;-15.533534;;
176.674149;-11.549007;;;;;;;176.674149;-15.53389;;
176.682434;-11.550941;;;;;;;176.682434;-15.534245;;
176.69072;-11.553041;;;;;;;176.69072;-15.5346;;
176.699005;-11.553624;;;;;;;176.699005;-15.534956;;
176.707291;-11.553385;;;;;;;176.707291;-15.535311;;
176.715576;-11.553122;;;;;;;176.715576;-15.535666;;
176.723862;-11.552662;;;;;;;176.723862;-15.536021;;
176.732147;-11.552094;;;;;;;176.732147;-15.536377;;
176.740433;-11.552681;;;;;;;176.740433;-15.536377;;
176.748718;-11.554108;;;;;;;176.748718;-15.536377;;
176.757004;-11.554217;;;;;;;176.757004;-15.536377;;
176.765289;-11.554717;;;;;;;176.765289;-15.536377;;
176.773575;-11.554207;;;;;;;176.773575;-15.536377;;
176.78186;-11.553314;;;;;;;176.78186;-15.536377;;
176.790146;-11.553267;;;;;;;176.790146;-15.536377;;
176.798431;-11.553548;;;;;;;176.798431;-15.536377;;
176.806717;-11.55424;;;;;;;176.806717;-15.536377;;
176.815002;-11.554953;;;;;;;176.815002;-15.536377;;
176.823288;-11.556519;;;;;;;176.823288;-15.536686;;
176.831573;-11.556222;;;;;;;176.831573;-15.536996;;
176.839859;-11.555756;;;;;;;176.839859;-15.537305;;
176.848145;-11.555451;;;;;;;176.848145;-15.537615;;
176.85643;-11.554849;;;;;;;176.85643;-15.537924;;
176.864716;-11.555293;;;;;;;176.864716;-15.538233;;
176.873001;-11.55585;;;;;;;176.873001;-15.538543;;
176.881287;-11.556252;;;;;;;176.881287;-15.538852;;
176.889572;-11.556118;;;;;;;176.889572;-15.539162;;
176.897858;-11.555655;;;;;;;176.897858;-15.539471;;
176.906143;-11.555093;;;;;;;176.906143;-15.539471;;
176.914429;-11.554906;;;;;;;176.914429;-15.539471;;
176.922714;-11.555407;;;;;;;176.922714;-15.539471;;
176.931;-11.556032;;;;;;;176.931;-15.539471;;
176.939285;-11.556296;;;;;;;176.939285;-15.539471;;
176.947571;-11.556661;;;;;;;176.947571;-15.539471;;
176.955856;-11.556984;;;;;;;176.955856;-15.539471;;
176.964142;-11.556926;;;;;;;176.964142;-15.539471;;
176.972427;-11.557417;;;;;;;176.972427;-15.539471;;
176.980713;-11.558212;;;;;;;176.980713;-15.539471;;
176.988998;-11.559874;;;;;;;176.988998;-15.539471;;
176.997284;-11.561871;;;;;;;176.997284;-15.539471;;
177.005569;-11.564144;;;;;;;177.005569;-15.539471;;
177.013855;-11.565201;;;;;;;177.013855;-15.539471;;
177.022141;-11.566333;;;;;;;177.022141;-15.539471;;
177.030426;-11.566658;;;;;;;177.030426;-15.539471;;
177.038712;-11.567291;;;;;;;177.038712;-15.539471;;
177.046997;-11.568758;;;;;;;177.046997;-15.539471;;
177.055283;-11.570131;;;;;;;177.055283;-15.539471;;
177.063568;-11.570599;;;;;;;177.063568;-15.539471;;
177.071854;-11.570579;;;;;;;177.071854;-15.540009;;
177.080139;-11.571015;;;;;;;177.080139;-15.540546;;
177.088425;-11.571271;;;;;;;177.088425;-15.541084;;
177.09671;-11.571809;;;;;;;177.09671;-15.541622;;
177.104996;-11.572893;;;;;;;177.104996;-15.54216;;
177.113281;-11.574615;;;;;;;177.113281;-15.542698;;
177.121567;-11.576008;;;;;;;177.121567;-15.543236;;
177.129852;-11.577078;;;;;;;177.129852;-15.543774;;
177.138138;-11.577685;;;;;;;177.138138;-15.544312;;
177.146423;-11.578606;;;;;;;177.146423;-15.544849;;
177.154709;-11.579844;;;;;;;177.154709;-15.544849;;
177.162994;-11.580173;;;;;;;177.162994;-15.544849;;
177.17128;-11.580595;;;;;;;177.17128;-15.544849;;
177.179565;-11.581732;;;;;;;177.179565;-15.544849;;
177.187851;-11.583714;;;;;;;177.187851;-15.544849;;
177.196136;-11.585672;;;;;;;177.196136;-15.544849;;
177.204422;-11.586057;;;;;;;177.204422;-15.544849;;
177.212708;-11.585796;;;;;;;177.212708;-15.544849;;
177.220993;-11.58662;;;;;;;177.220993;-15.544849;;
177.229279;-11.587744;;;;;;;177.229279;-15.544849;;
177.237564;-11.588538;;;;;;;177.237564;-15.54525;;
177.24585;-11.589298;;;;;;;177.24585;-15.54565;;
177.254135;-11.59062;;;;;;;177.254135;-15.546051;;
177.262421;-11.592892;;;;;;;177.262421;-15.546452;;
177.270706;-11.594206;;;;;;;177.270706;-15.546852;;
177.278992;-11.594823;;;;;;;177.278992;-15.547253;;
177.287277;-11.595401;;;;;;;177.287277;-15.547653;;
177.295563;-11.595213;;;;;;;177.295563;-15.548054;;
177.303848;-11.595116;;;;;;;177.303848;-15.548454;;
177.312134;-11.595158;;;;;;;177.312134;-15.548855;;
177.320419;-11.594913;;;;;;;177.320419;-15.548855;;
177.328705;-11.59467;;;;;;;177.328705;-15.548855;;
177.33699;-11.594879;;;;;;;177.33699;-15.548855;;
177.345276;-11.595214;;;;;;;177.345276;-15.548855;;
177.353561;-11.595012;;;;;;;177.353561;-15.548855;;
177.361847;-11.594962;;;;;;;177.361847;-15.548855;;
177.370132;-11.596196;;;;;;;177.370132;-15.548855;;
177.378418;-11.598355;;;;;;;177.378418;-15.548855;;
177.386703;-11.599924;;;;;;;177.386703;-15.548855;;
177.394989;-11.600033;;;;;;;177.394989;-15.548855;;
177.403275;-11.598884;;;;;;;177.403275;-15.548855;;
177.41156;-11.598112;;;;;;;177.41156;-15.548855;;
177.419846;-11.59828;;;;;;;177.419846;-15.548855;;
177.428131;-11.598237;;;;;;;177.428131;-15.548855;;
177.436417;-11.598207;;;;;;;177.436417;-15.548855;;
177.444702;-11.597438;;;;;;;177.444702;-15.548855;;
177.452988;-11.596876;;;;;;;177.452988;-15.548855;;
177.461273;-11.596927;;;;;;;177.461273;-15.548855;;
177.469559;-11.596603;;;;;;;177.469559;-15.548855;;
177.477844;-11.59727;;;;;;;177.477844;-15.548855;;
177.48613;-11.598672;;;;;;;177.48613;-15.549451;;
177.494415;-11.599042;;;;;;;177.494415;-15.550047;;
177.502701;-11.600156;;;;;;;177.502701;-15.550643;;
177.510986;-11.601924;;;;;;;177.510986;-15.551239;;
177.519272;-11.602528;;;;;;;177.519272;-15.551834;;
177.527557;-11.604271;;;;;;;177.527557;-15.55243;;
177.535843;-11.606418;;;;;;;177.535843;-15.553026;;
177.544128;-11.6088;;;;;;;177.544128;-15.553622;;
177.552414;-11.610157;;;;;;;177.552414;-15.554218;;
177.560699;-11.611087;;;;;;;177.560699;-15.554814;;
177.568985;-11.61202;;;;;;;177.568985;-15.554814;;
177.577271;-11.612599;;;;;;;177.577271;-15.554814;;
177.585556;-11.612281;;;;;;;177.585556;-15.554814;;
177.593842;-11.611224;;;;;;;177.593842;-15.554814;;
177.602127;-11.612508;;;;;;;177.602127;-15.554814;;
177.610413;-11.613553;;;;;;;177.610413;-15.554814;;
177.618698;-11.614664;;;;;;;177.618698;-15.554814;;
177.626984;-11.616094;;;;;;;177.626984;-15.554814;;
177.635269;-11.616792;;;;;;;177.635269;-15.554814;;
177.643555;-11.616551;;;;;;;177.643555;-15.554814;;
177.65184;-11.617148;;;;;;;177.65184;-15.554814;;
177.660126;-11.61843;;;;;;;177.660126;-15.554814;;
177.668411;-11.619472;;;;;;;177.668411;-15.554814;;
177.676697;-11.619546;;;;;;;177.676697;-15.554814;;
177.684982;-11.619446;;;;;;;177.684982;-15.554814;;
177.693268;-11.620628;;;;;;;177.693268;-15.554814;;
177.701553;-11.62148;;;;;;;177.701553;-15.554814;;
177.709839;-11.622745;;;;;;;177.709839;-15.554814;;
177.718124;-11.62324;;;;;;;177.718124;-15.554814;;
177.72641;-11.623696;;;;;;;177.72641;-15.554814;;
177.734695;-11.623692;;;;;;;177.734695;-15.555405;;
177.742981;-11.623313;;;;;;;177.742981;-15.555995;;
177.751266;-11.62173;;;;;;;177.751266;-15.556584;;
177.759552;-11.621663;;;;;;;177.759552;-15.557175;;
177.767838;-11.623306;;;;;;;177.767838;-15.557765;;
177.776123;-11.623606;;;;;;;177.776123;-15.558355;;
177.784409;-11.622896;;;;;;;177.784409;-15.558946;;
177.792694;-11.623386;;;;;;;177.792694;-15.559535;;
177.80098;-11.625308;;;;;;;177.80098;-15.560125;;
177.809265;-11.626032;;;;;;;177.809265;-15.560716;;
177.817551;-11.626975;;;;;;;177.817551;-15.560716;;
177.825836;-11.628972;;;;;;;177.825836;-15.560716;;
177.834122;-11.629233;;;;;;;177.834122;-15.560716;;
177.842407;-11.629702;;;;;;;177.842407;-15.560716;;
177.850693;-11.630974;;;;;;;177.850693;-15.560716;;
177.858978;-11.632845;;;;;;;177.858978;-15.560716;;
177.867264;-11.633667;;;;;;;177.867264;-15.560716;;
177.875549;-11.633118;;;;;;;177.875549;-15.560716;;
177.883835;-11.633034;;;;;;;177.883835;-15.560716;;
177.89212;-11.632409;;;;;;;177.89212;-15.560716;;
177.900406;-11.631618;;;;;;;177.900406;-15.561179;;
177.908691;-11.632255;;;;;;;177.908691;-15.561642;;
177.916977;-11.632788;;;;;;;177.916977;-15.562105;;
177.925262;-11.632088;;;;;;;177.925262;-15.562568;;
177.933548;-11.633736;;;;;;;177.933548;-15.563031;;
177.941833;-11.63365;;;;;;;177.941833;-15.563495;;
177.950119;-11.633743;;;;;;;177.950119;-15.563957;;
177.958405;-11.636196;;;;;;;177.958405;-15.564421;;
177.96669;-11.637291;;;;;;;177.96669;-15.564883;;
177.974976;-11.637421;;;;;;;177.974976;-15.565347;;
177.983261;-11.639009;;;;;;;177.983261;-15.565347;;
177.991547;-11.63945;;;;;;;177.991547;-15.565347;;
177.999832;-11.639308;;;;;;;177.999832;-15.565347;;
178.008133;-11.638657;;;;;;;178.008133;-15.565347;;
178.016418;-11.638163;;;;;;;178.016418;-15.565347;;
178.024704;-11.637568;;;;;;;178.024704;-15.565347;;
178.03299;-11.637801;;;;;;;178.03299;-15.565347;;
178.041275;-11.636652;;;;;;;178.041275;-15.565347;;
178.049561;-11.636656;;;;;;;178.049561;-15.565347;;
178.057846;-11.637173;;;;;;;178.057846;-15.565347;;
178.066132;-11.637252;;;;;;;178.066132;-15.565804;;
178.074417;-11.636784;;;;;;;178.074417;-15.566262;;
178.082703;-11.638579;;;;;;;178.082703;-15.56672;;
178.090988;-11.64094;;;;;;;178.090988;-15.567178;;
178.099274;-11.642911;;;;;;;178.099274;-15.567635;;
178.107559;-11.643646;;;;;;;178.107559;-15.568092;;
178.115845;-11.644842;;;;;;;178.115845;-15.56855;;
