Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;;;;;;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;;;;;;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;;;;;;
251.60321;26.791918;;;;;;;;;276.805542;10.612956;251.60321;32.369946;;;;;;
251.615265;26.787432;;;;;;;;;276.817596;10.613273;251.615265;32.372379;;;;;;
251.627319;26.784649;;;;;;;;;276.829651;10.613588;251.627319;32.374775;;;;;;
251.639343;26.780136;;;;;;;;;276.841675;10.613588;251.639343;32.377151;;;;;;
251.651398;26.773832;;;;;;;;;276.853729;10.613588;251.651398;32.379456;;;;;;
251.663452;26.771303;;;;;;;;;276.865784;10.613588;251.663452;32.382133;;;;;;
251.675507;26.767538;;;;;;;;;276.877838;10.613588;251.675507;32.384644;;;;;;
251.687561;26.763922;;;;;;;;;276.889893;10.613588;251.687561;32.387081;;;;;;
251.699615;26.761808;;;;;;;;;276.901947;10.613588;251.699615;32.389561;;;;;;
251.71167;26.758007;;;;;;;;;276.914001;10.613588;251.71167;32.39204;;;;;;
251.723724;26.752323;;;;;;;;;276.926056;10.613588;251.723724;32.394466;;;;;;
251.735779;26.746323;;;;;;;;;276.93811;10.613588;251.735779;32.396877;;;;;;
251.747833;26.741375;;;;;;;;;276.950165;10.613588;251.747833;32.399349;;;;;;
251.759888;26.736639;;;;;;;;;276.962219;10.613588;251.759888;32.401844;;;;;;
251.771942;26.731087;;;;;;;;;276.974274;10.613588;251.771942;32.404354;;;;;;
251.783966;26.725185;;;;;;;;;276.986298;10.613588;251.783966;32.406948;;;;;;
251.796021;26.719931;;;;;;;;;276.998352;10.613588;251.796021;32.409519;;;;;;
251.808075;26.71505;;;;;;;;;277.010406;10.613588;251.808075;32.412006;;;;;;
251.820129;26.709606;;;;;;;;;277.022461;10.613588;251.820129;32.414597;;;;;;
251.832184;26.703424;;;;;;;;;277.034515;10.613588;251.832184;32.41724;;;;;;
251.844238;26.696262;;;;;;;;;277.04657;10.613588;251.844238;32.419682;;;;;;
251.856293;26.688711;;;;;;;;;277.058624;10.613588;251.856293;32.422108;;;;;;
251.868347;26.680416;;;;;;;;;277.070679;10.613588;251.868347;32.42466;;;;;;
251.880402;26.673468;;;;;;;;;277.082733;10.613588;251.880402;32.427216;;;;;;
251.892456;26.667212;;;;;;;;;277.094788;10.613588;251.892456;32.429932;;;;;;
251.90451;26.660313;;;;;;;;;277.106842;10.613588;251.90451;32.432728;;;;;;
251.916534;26.656019;;;;;;;;;277.118866;10.613588;251.916534;32.435501;;;;;;
251.928589;26.650791;;;;;;;;;277.13092;10.613588;251.928589;32.438206;;;;;;
251.940643;26.64596;;;;;;;;;277.142975;10.613588;251.940643;32.440807;;;;;;
251.952698;26.63932;;;;;;;;;277.155029;10.613588;251.952698;32.443405;;;;;;
251.964752;26.633663;;;;;;;;;277.167084;10.613588;251.964752;32.445889;;;;;;
251.976807;26.62665;;;;;;;;;277.179138;10.613588;251.976807;32.448364;;;;;;
251.988861;26.620342;;;;;;;;;277.191193;10.613588;251.988861;32.450825;;;;;;
252.000916;26.615572;;;;;;;;;277.203247;10.613897;252.000916;32.453068;;;;;;
252.01297;26.611706;;;;;;;;;277.215302;10.614205;252.01297;32.455341;;;;;;
252.025024;26.607632;;;;;;;;;277.227356;10.614514;252.025024;32.457493;;;;;;
252.037079;26.60252;;;;;;;;;277.23941;10.614822;252.037079;32.459496;;;;;;
252.049133;26.597654;;;;;;;;;277.251465;10.615131;252.049133;32.461536;;;;;;
252.061157;26.592773;;;;;;;;;277.263489;10.61544;252.061157;32.463596;;;;;;
252.073212;26.586641;;;;;;;;;277.275543;10.615748;252.073212;32.465721;;;;;;
252.085266;26.580608;;;;;;;;;277.287598;10.616057;252.085266;32.46806;;;;;;
252.097321;26.573759;;;;;;;;;277.299652;10.616365;252.097321;32.470463;;;;;;
252.109375;26.567818;;;;;;;;;277.311707;10.616674;252.109375;32.472706;;;;;;
252.121429;26.563744;;;;;;;;;277.323761;10.616674;252.121429;32.475136;;;;;;
252.133484;26.559095;;;;;;;;;277.335815;10.616674;252.133484;32.477592;;;;;;
252.145538;26.553602;;;;;;;;;277.34787;10.616674;252.145538;32.480156;;;;;;
252.157593;26.547163;;;;;;;;;277.359924;10.616674;252.157593;32.482872;;;;;;
252.169647;26.54002;;;;;;;;;277.371979;10.616674;252.169647;32.485718;;;;;;
252.181702;26.532753;;;;;;;;;277.384033;10.616674;252.181702;32.488422;;;;;;
252.193726;26.528042;;;;;;;;;277.396057;10.616674;252.193726;32.491333;;;;;;
252.20578;26.521872;;;;;;;;;277.408112;10.616674;252.20578;32.494102;;;;;;
252.217834;26.515709;;;;;;;;;277.420166;10.616674;252.217834;32.496712;;;;;;
252.229889;26.510344;;;;;;;;;277.43222;10.616674;252.229889;32.499321;;;;;;
252.241943;26.503645;;;;;;;;;277.444275;10.616674;252.241943;32.501743;;;;;;
252.253998;26.498116;;;;;;;;;277.456329;10.616674;252.253998;32.504074;;;;;;
252.266052;26.492102;;;;;;;;;277.468384;10.616674;252.266052;32.506096;;;;;;
252.278107;26.486168;;;;;;;;;277.480438;10.616674;252.278107;32.507942;;;;;;
252.290161;26.481344;;;;;;;;;277.492493;10.616674;252.290161;32.509686;;;;;;
252.302216;26.476679;;;;;;;;;277.504547;10.616674;252.302216;32.511288;;;;;;
252.31427;26.471832;;;;;;;;;277.516602;10.616674;252.31427;32.512913;;;;;;
252.326324;26.466408;;;;;;;;;277.528656;10.616674;252.326324;32.514595;;;;;;
252.338348;26.459841;;;;;;;;;277.54068;10.616674;252.338348;32.516304;;;;;;
252.350403;26.45343;;;;;;;;;277.552734;10.616674;252.350403;32.518116;;;;;;
252.362457;26.447565;;;;;;;;;277.564789;10.616674;252.362457;32.519867;;;;;;
252.374512;26.441847;;;;;;;;;277.576843;10.616674;252.374512;32.521507;;;;;;
252.386566;26.43502;;;;;;;;;277.588898;10.616674;252.386566;32.523399;;;;;;
252.398621;26.431423;;;;;;;;;277.600952;10.616674;252.398621;32.525303;;;;;;
252.410675;26.425035;;;;;;;;;277.613007;10.616674;252.410675;32.527218;;;;;;
252.422729;26.419069;;;;;;;;;277.625061;10.616674;252.422729;32.529102;;;;;;
252.434784;26.412142;;;;;;;;;277.637115;10.616674;252.434784;32.530979;;;;;;
252.446838;26.405443;;;;;;;;;277.64917;10.616674;252.446838;32.533031;;;;;;
252.458893;26.398767;;;;;;;;;277.661224;10.616674;252.458893;32.535011;;;;;;
252.470947;26.392475;;;;;;;;;277.673279;10.616674;252.470947;32.537228;;;;;;
252.482971;26.385509;;;;;;;;;277.685303;10.616976;252.482971;32.539421;;;;;;
252.495026;26.379019;;;;;;;;;277.697357;10.617277;252.495026;32.541626;;;;;;
252.50708;26.372602;;;;;;;;;277.709412;10.617579;252.50708;32.543873;;;;;;
252.519135;26.367599;;;;;;;;;277.721466;10.617881;252.519135;32.546089;;;;;;
252.531189;26.362684;;;;;;;;;277.733521;10.618182;252.531189;32.5481;;;;;;
252.543243;26.356972;;;;;;;;;277.745575;10.618484;252.543243;32.549995;;;;;;
252.555298;26.351215;;;;;;;;;277.757629;10.618785;252.555298;32.552074;;;;;;
252.567352;26.346188;;;;;;;;;277.769684;10.619087;252.567352;32.554256;;;;;;
252.579407;26.341454;;;;;;;;;277.781738;10.619389;252.579407;32.556351;;;;;;
252.591461;26.335705;;;;;;;;;277.793793;10.61969;252.591461;32.558502;;;;;;
252.603516;26.330286;;;;;;;;;277.805847;10.61969;252.603516;32.560673;;;;;;
252.61554;26.325802;;;;;;;;;277.817871;10.61969;252.61554;32.562771;;;;;;
252.627594;26.320412;;;;;;;;;277.829926;10.61969;252.627594;32.564869;;;;;;
252.639648;26.31451;;;;;;;;;277.84198;10.61969;252.639648;32.566879;;;;;;
252.651703;26.310295;;;;;;;;;277.854034;10.61969;252.651703;32.568806;;;;;;
252.663757;26.305601;;;;;;;;;277.866089;10.61969;252.663757;32.570724;;;;;;
252.675812;26.299591;;;;;;;;;277.878143;10.61969;252.675812;32.573002;;;;;;
252.687866;26.294603;;;;;;;;;277.890198;10.61969;252.687866;32.574951;;;;;;
252.699921;26.288763;;;;;;;;;277.902252;10.61969;252.699921;32.576813;;;;;;
252.711975;26.283094;;;;;;;;;277.914307;10.61969;252.711975;32.578754;;;;;;
252.72403;26.275925;;;;;;;;;277.926361;10.61969;252.72403;32.580589;;;;;;
252.736084;26.268957;;;;;;;;;277.938416;10.61969;252.736084;32.582695;;;;;;
252.748138;26.261143;;;;;;;;;277.95047;10.61969;252.748138;32.584732;;;;;;
252.760162;26.254353;;;;;;;;;277.962494;10.61969;252.760162;32.586781;;;;;;
252.772217;26.2472;;;;;;;;;277.974548;10.61969;252.772217;32.588913;;;;;;
252.784271;26.239019;;;;;;;;;277.986603;10.61969;252.784271;32.591045;;;;;;
252.796326;26.232351;;;;;;;;;277.998657;10.61969;252.796326;32.593079;;;;;;
252.80838;26.227268;;;;;;;;;278.010712;10.61969;252.80838;32.595051;;;;;;
252.820435;26.222122;;;;;;;;;278.022766;10.61969;252.820435;32.597065;;;;;;
252.832489;26.216612;;;;;;;;;278.034821;10.61969;252.832489;32.599129;;;;;;
252.844543;26.210428;;;;;;;;;278.046875;10.61969;252.844543;32.601208;;;;;;
252.856598;26.204609;;;;;;;;;278.058929;10.61969;252.856598;32.603233;;;;;;
252.868652;26.199459;;;;;;;;;278.070984;10.61969;252.868652;32.605236;;;;;;
252.880707;26.195742;;;;;;;;;278.083038;10.61969;252.880707;32.607273;;;;;;
252.892731;26.192213;;;;;;;;;278.095062;10.61969;252.892731;32.609188;;;;;;
252.904785;26.188587;;;;;;;;;278.107117;10.61969;252.904785;32.611229;;;;;;
252.91684;26.18412;;;;;;;;;278.119171;10.61969;252.91684;32.613274;;;;;;
252.928894;26.179899;;;;;;;;;278.131226;10.61969;252.928894;32.615196;;;;;;
252.940948;26.177149;;;;;;;;;278.14328;10.61969;252.940948;32.617195;;;;;;
252.953003;26.175131;;;;;;;;;278.155334;10.61969;252.953003;32.619114;;;;;;
252.965057;26.166828;;;;;;;;;278.167389;10.619985;252.965057;32.621021;;;;;;
252.977112;26.159882;;;;;;;;;278.179443;10.620278;252.977112;32.622974;;;;;;
252.989166;26.154018;;;;;;;;;278.191498;10.620573;252.989166;32.62492;;;;;;
253.001221;26.147959;;;;;;;;;278.203552;10.620868;253.001221;32.626678;;;;;;
253.013275;26.141582;;;;;;;;;278.215607;10.621162;253.013275;32.628437;;;;;;
253.02533;26.135395;;;;;;;;;278.227661;10.621456;253.02533;32.630375;;;;;;
253.037354;26.130173;;;;;;;;;278.239685;10.621751;253.037354;32.632305;;;;;;
253.049408;26.124269;;;;;;;;;278.25174;10.622046;253.049408;32.634232;;;;;;
253.061462;26.118336;;;;;;;;;278.263794;10.622339;253.061462;32.63633;;;;;;
253.073517;26.112514;;;;;;;;;278.275848;10.622634;253.073517;32.638466;;;;;;
253.085571;26.105103;;;;;;;;;278.287903;10.622634;253.085571;32.640633;;;;;;
253.097626;26.098808;;;;;;;;;278.299957;10.622634;253.097626;32.643116;;;;;;
253.10968;26.093714;;;;;;;;;278.312012;10.622634;253.10968;32.645599;;;;;;
253.121735;26.089304;;;;;;;;;278.324066;10.622634;253.121735;32.648117;;;;;;
253.133789;26.084167;;;;;;;;;278.336121;10.622634;253.133789;32.650566;;;;;;
253.145844;26.080235;;;;;;;;;278.348175;10.622634;253.145844;32.653141;;;;;;
253.157898;26.075796;;;;;;;;;278.360229;10.622634;253.157898;32.655777;;;;;;
253.169922;26.070534;;;;;;;;;278.372253;10.622634;253.169922;32.65852;;;;;;
253.181976;26.065184;;;;;;;;;278.384308;10.622634;253.181976;32.66114;;;;;;
253.194031;26.058702;;;;;;;;;278.396362;10.622634;253.194031;32.663788;;;;;;
253.206085;26.053402;;;;;;;;;278.408417;10.622634;253.206085;32.666302;;;;;;
253.21814;26.046329;;;;;;;;;278.420471;10.622634;253.21814;32.668678;;;;;;
253.230194;26.040325;;;;;;;;;278.432526;10.622634;253.230194;32.670883;;;;;;
253.242249;26.036346;;;;;;;;;278.44458;10.622634;253.242249;32.672863;;;;;;
253.254303;26.032049;;;;;;;;;278.456635;10.622634;253.254303;32.674656;;;;;;
253.266357;26.026791;;;;;;;;;278.468689;10.622634;253.266357;32.676559;;;;;;
253.278412;26.021122;;;;;;;;;278.480743;10.622634;253.278412;32.678448;;;;;;
253.290466;26.015226;;;;;;;;;278.492798;10.622634;253.290466;32.680267;;;;;;
253.302521;26.009201;;;;;;;;;278.504852;10.622634;253.302521;32.682014;;;;;;
253.314545;26.004051;;;;;;;;;278.516876;10.622634;253.314545;32.683788;;;;;;
253.326599;25.998915;;;;;;;;;278.528931;10.622634;253.326599;32.685619;;;;;;
253.338654;25.992197;;;;;;;;;278.540985;10.622634;253.338654;32.687397;;;;;;
253.350708;25.986244;;;;;;;;;278.55304;10.622634;253.350708;32.689312;;;;;;
253.362762;25.981894;;;;;;;;;278.565094;10.622634;253.362762;32.691235;;;;;;
253.374817;25.976448;;;;;;;;;278.577148;10.622634;253.374817;32.693146;;;;;;
253.386871;25.971674;;;;;;;;;278.589203;10.622634;253.386871;32.695061;;;;;;
253.398926;25.966482;;;;;;;;;278.601257;10.622634;253.398926;32.696964;;;;;;
253.41098;25.961113;;;;;;;;;278.613312;10.622634;253.41098;32.698959;;;;;;
253.423035;25.953417;;;;;;;;;278.625366;10.622634;253.423035;32.701088;;;;;;
253.435089;25.948511;;;;;;;;;278.637421;10.622634;253.435089;32.703213;;;;;;
253.447113;25.942663;;;;;;;;;278.649445;10.622922;253.447113;32.705341;;;;;;
253.459167;25.937656;;;;;;;;;278.661499;10.623209;253.459167;32.707443;;;;;;
253.471222;25.931435;;;;;;;;;278.673553;10.623497;253.471222;32.70927;;;;;;
253.483276;25.925236;;;;;;;;;278.685608;10.623784;253.483276;32.711071;;;;;;
253.495331;25.920607;;;;;;;;;278.697662;10.624072;253.495331;32.712887;;;;;;
253.507385;25.915621;;;;;;;;;278.709717;10.62436;253.507385;32.714764;;;;;;
253.51944;25.909687;;;;;;;;;278.721771;10.624647;253.51944;32.716652;;;;;;
253.531494;25.903219;;;;;;;;;278.733826;10.624935;253.531494;32.718433;;;;;;
253.543549;25.898287;;;;;;;;;278.74588;10.625222;253.543549;32.720116;;;;;;
253.555603;25.892242;;;;;;;;;278.757935;10.62551;253.555603;32.721783;;;;;;
253.567657;25.88483;;;;;;;;;278.769989;10.62551;253.567657;32.723469;;;;;;
253.579712;25.879274;;;;;;;;;278.782043;10.62551;253.579712;32.725224;;;;;;
253.591736;25.873362;;;;;;;;;278.794067;10.62551;253.591736;32.727089;;;;;;
253.60379;25.866186;;;;;;;;;278.806122;10.62551;253.60379;32.728985;;;;;;
253.615845;25.859369;;;;;;;;;278.818176;10.62551;253.615845;32.730881;;;;;;
253.627899;25.854216;;;;;;;;;278.830231;10.62551;253.627899;32.732822;;;;;;
253.639954;25.848806;;;;;;;;;278.842285;10.62551;253.639954;32.734989;;;;;;
253.652008;25.842585;;;;;;;;;278.85434;10.62551;253.652008;32.736992;;;;;;
253.664063;25.838253;;;;;;;;;278.866394;10.62551;253.664063;32.739113;;;;;;
253.676117;25.831518;;;;;;;;;278.878448;10.62551;253.676117;32.741188;;;;;;
253.688171;25.82712;;;;;;;;;278.890503;10.62551;253.688171;32.743401;;;;;;
253.700226;25.822611;;;;;;;;;278.902557;10.62551;253.700226;32.745384;;;;;;
253.71228;25.816496;;;;;;;;;278.914612;10.62551;253.71228;32.747345;;;;;;
253.724304;25.812273;;;;;;;;;278.926636;10.62551;253.724304;32.749401;;;;;;
253.736359;25.808165;;;;;;;;;278.93869;10.62551;253.736359;32.751541;;;;;;
253.748413;25.802174;;;;;;;;;278.950745;10.62551;253.748413;32.753769;;;;;;
253.760468;25.797771;;;;;;;;;278.962799;10.62551;253.760468;32.756104;;;;;;
253.772522;25.793856;;;;;;;;;278.974854;10.62551;253.772522;32.75856;;;;;;
253.784576;25.789404;;;;;;;;;278.986908;10.62551;253.784576;32.760983;;;;;;
253.796631;25.784906;;;;;;;;;278.998962;10.62551;253.796631;32.763432;;;;;;
253.808685;25.779842;;;;;;;;;279.011017;10.625792;253.808685;32.766068;;;;;;
253.82074;25.774239;;;;;;;;;279.023071;10.626072;253.82074;32.768848;;;;;;
253.832794;25.76969;;;;;;;;;279.035126;10.626353;253.832794;32.771652;;;;;;
253.844849;25.765135;;;;;;;;;279.04718;10.626634;253.844849;32.774471;;;;;;
253.856903;25.758055;;;;;;;;;279.059235;10.626915;253.856903;32.777325;;;;;;
253.868927;25.752245;;;;;;;;;279.071259;10.627196;253.868927;32.780231;;;;;;
253.880981;25.747402;;;;;;;;;279.083313;10.627477;253.880981;32.782944;;;;;;
253.893036;25.742359;;;;;;;;;279.095367;10.627758;253.893036;32.785519;;;;;;
253.90509;25.738213;;;;;;;;;279.107422;10.628038;253.90509;32.787853;;;;;;
253.917145;25.734648;;;;;;;;;279.119476;10.62832;253.917145;32.790199;;;;;;
253.929199;25.729036;;;;;;;;;279.131531;10.62832;253.929199;32.792397;;;;;;
253.941254;25.722755;;;;;;;;;279.143585;10.62832;253.941254;32.79483;;;;;;
253.953308;25.716692;;;;;;;;;279.15564;10.62832;253.953308;32.797382;;;;;;
253.965363;25.709618;;;;;;;;;279.167694;10.62832;253.965363;32.799679;;;;;;
253.977417;25.705458;;;;;;;;;279.179749;10.62832;253.977417;32.802292;;;;;;
253.989471;25.701492;;;;;;;;;279.191803;10.62832;253.989471;32.804955;;;;;;
254.001495;25.696047;;;;;;;;;279.203827;10.62832;254.001495;32.807716;;;;;;
254.01355;25.691217;;;;;;;;;279.215881;10.62832;254.01355;32.810429;;;;;;
254.025604;25.685667;;;;;;;;;279.227936;10.62832;254.025604;32.813068;;;;;;
254.037659;25.679615;;;;;;;;;279.23999;10.62832;254.037659;32.815681;;;;;;
254.049713;25.673988;;;;;;;;;279.252045;10.62832;254.049713;32.818302;;;;;;
254.061768;25.668465;;;;;;;;;279.264099;10.62832;254.061768;32.820869;;;;;;
254.073822;25.662966;;;;;;;;;279.276154;10.62832;254.073822;32.823257;;;;;;
254.085876;25.657293;;;;;;;;;279.288208;10.62832;254.085876;32.825542;;;;;;
254.097931;25.651743;;;;;;;;;279.300262;10.62832;254.097931;32.827877;;;;;;
254.109985;25.6478;;;;;;;;;279.312317;10.62832;254.109985;32.830139;;;;;;
254.12204;25.643766;;;;;;;;;279.324371;10.62832;254.12204;32.832294;;;;;;
254.134094;25.637716;;;;;;;;;279.336426;10.62832;254.134094;32.834438;;;;;;
254.146118;25.630722;;;;;;;;;279.34845;10.62832;254.146118;32.836464;;;;;;
254.158173;25.625116;;;;;;;;;279.360504;10.62832;254.158173;32.838665;;;;;;
254.170227;25.621067;;;;;;;;;279.372559;10.62832;254.170227;32.840836;;;;;;
254.182281;25.614777;;;;;;;;;279.384613;10.62832;254.182281;32.842972;;;;;;
254.194336;25.609777;;;;;;;;;279.396667;10.62832;254.194336;32.845097;;;;;;
254.20639;25.604189;;;;;;;;;279.408722;10.62832;254.20639;32.847237;;;;;;
254.218445;25.598434;;;;;;;;;279.420776;10.62832;254.218445;32.849407;;;;;;
254.230499;25.591141;;;;;;;;;279.432831;10.62832;254.230499;32.851437;;;;;;
254.242554;25.585838;;;;;;;;;279.444885;10.62832;254.242554;32.853397;;;;;;
254.254608;25.578918;;;;;;;;;279.45694;10.62832;254.254608;32.85548;;;;;;
254.266663;25.570755;;;;;;;;;279.468994;10.62832;254.266663;32.857548;;;;;;
254.278687;25.56424;;;;;;;;;279.481018;10.62832;254.278687;32.859722;;;;;;
254.290741;25.557646;;;;;;;;;279.493073;10.628594;254.290741;32.862038;;;;;;
254.302795;25.550701;;;;;;;;;279.505127;10.628869;254.302795;32.864399;;;;;;
254.31485;25.54475;;;;;;;;;279.517181;10.629143;254.31485;32.866745;;;;;;
254.326904;25.540253;;;;;;;;;279.529236;10.629417;254.326904;32.869087;;;;;;
254.338959;25.536455;;;;;;;;;279.54129;10.629692;254.338959;32.871391;;;;;;
254.351013;25.530863;;;;;;;;;279.553345;10.629967;254.351013;32.87352;;;;;;
254.363068;25.524984;;;;;;;;;279.565399;10.630241;254.363068;32.875652;;;;;;
254.375122;25.520163;;;;;;;;;279.577454;10.630515;254.375122;32.877663;;;;;;
254.387177;25.516123;;;;;;;;;279.589508;10.63079;254.387177;32.879745;;;;;;
254.399231;25.508978;;;;;;;;;279.601563;10.631064;254.399231;32.881702;;;;;;
254.411285;25.503283;;;;;;;;;279.613617;10.631064;254.411285;32.883778;;;;;;
254.423309;25.501015;;;;;;;;;279.625641;10.631064;254.423309;32.88578;;;;;;
254.435364;25.496973;;;;;;;;;279.637695;10.631064;254.435364;32.887669;;;;;;
254.447418;25.492683;;;;;;;;;279.64975;10.631064;254.447418;32.889561;;;;;;
254.459473;25.489548;;;;;;;;;279.661804;10.631064;254.459473;32.891373;;;;;;
254.471527;25.484596;;;;;;;;;279.673859;10.631064;254.471527;32.893105;;;;;;
254.483582;25.478998;;;;;;;;;279.685913;10.631064;254.483582;32.894917;;;;;;
254.495636;25.471865;;;;;;;;;279.697968;10.631064;254.495636;32.896603;;;;;;
254.50769;25.465034;;;;;;;;;279.710022;10.631064;254.50769;32.898041;;;;;;
254.519745;25.457558;;;;;;;;;279.722076;10.631064;254.519745;32.899612;;;;;;
254.531799;25.450813;;;;;;;;;279.734131;10.631064;254.531799;32.90126;;;;;;
254.543854;25.444939;;;;;;;;;279.746185;10.631064;254.543854;32.902863;;;;;;
254.555878;25.439283;;;;;;;;;279.758209;10.631064;254.555878;32.904408;;;;;;
254.567932;25.434002;;;;;;;;;279.770264;10.631064;254.567932;32.906059;;;;;;
254.579987;25.428787;;;;;;;;;279.782318;10.631064;254.579987;32.907867;;;;;;
254.592041;25.422916;;;;;;;;;279.794373;10.631064;254.592041;32.909649;;;;;;
254.604095;25.416985;;;;;;;;;279.806427;10.631064;254.604095;32.911457;;;;;;
254.61615;25.412556;;;;;;;;;279.818481;10.631064;254.61615;32.913261;;;;;;
254.628204;25.406847;;;;;;;;;279.830536;10.631064;254.628204;32.915405;;;;;;
254.640259;25.40151;;;;;;;;;279.84259;10.631064;254.640259;32.91745;;;;;;
254.652313;25.395588;;;;;;;;;279.854645;10.631064;254.652313;32.919533;;;;;;
254.664368;25.390881;;;;;;;;;279.866699;10.631064;254.664368;32.921562;;;;;;
254.676422;25.388031;;;;;;;;;279.878754;10.631064;254.676422;32.923916;;;;;;
254.688477;25.383848;;;;;;;;;279.890808;10.631064;254.688477;32.925995;;;;;;
254.7005;25.379587;;;;;;;;;279.902832;10.631064;254.7005;32.928055;;;;;;
254.712555;25.376654;;;;;;;;;279.914886;10.631064;254.712555;32.930481;;;;;;
254.724609;25.372835;;;;;;;;;279.926941;10.631064;254.724609;32.932655;;;;;;
254.736664;25.367769;;;;;;;;;279.938995;10.631064;254.736664;32.934772;;;;;;
254.748718;25.363008;;;;;;;;;279.95105;10.631064;254.748718;32.936901;;;;;;
254.760773;25.357115;;;;;;;;;279.963104;10.631064;254.760773;32.939144;;;;;;
254.772827;25.350807;;;;;;;;;279.975159;10.631332;254.772827;32.941395;;;;;;
254.784882;25.344917;;;;;;;;;279.987213;okt.16;254.784882;32.943569;;;;;;
254.796936;25.339626;;;;;;;;;279.999268;10.631868;254.796936;32.945824;;;;;;
254.80899;25.335295;;;;;;;;;280.011322;10.632136;254.80899;32.948055;;;;;;
254.821045;25.330984;;;;;;;;;280.023376;10.632404;254.821045;32.950211;;;;;;
254.833069;25.325741;;;;;;;;;280.0354;10.632672;254.833069;32.95237;;;;;;
254.845123;25.320347;;;;;;;;;280.047455;10.63294;254.845123;32.954552;;;;;;
254.857178;25.314634;;;;;;;;;280.059509;10.633208;254.857178;32.956944;;;;;;
254.869232;25.307779;;;;;;;;;280.071564;10.633476;254.869232;32.95932;;;;;;
254.881287;25.300064;;;;;;;;;280.083618;10.633744;254.881287;32.961567;;;;;;
254.893341;25.293509;;;;;;;;;280.095673;10.633744;254.893341;32.964054;;;;;;
254.905396;25.286661;;;;;;;;;280.107727;10.633744;254.905396;32.966331;;;;;;
254.91745;25.279768;;;;;;;;;280.119781;10.633744;254.91745;32.968166;;;;;;
254.929504;25.276215;;;;;;;;;280.131836;10.633744;254.929504;32.970127;;;;;;
