Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Cond;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;% Cond;
ml;mAU;ml;%;ml;mS/cm;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;%
218.421875;37.434185;;;;;;;;;;;243.644089;16.241062;;
218.430054;37.432537;;;;;;;;;;;243.652267;16.241062;;
218.438248;37.429756;;;;;;;;;;;243.660477;16.241062;;
218.446426;37.428459;;;;;;;;;;;243.668655;16.241062;;
218.45462;37.426907;;;;;;;;;;;243.676834;16.241062;;
218.462814;37.4254;;;;;;;;;;;243.685013;16.241062;;
218.470993;37.424915;;;;;;;;;;;243.693222;16.241062;;
218.479187;37.423271;;;;;;;;;;;243.701401;16.241062;;
218.487366;37.422966;;;;;;;;;;;243.709579;16.241062;;
218.49556;37.422173;;;;;;;;;;;243.717758;16.241062;;
218.503738;37.42009;;;;;;;;;;;243.725967;16.241062;;
218.511932;37.417995;;;;;;;;;;;243.734146;16.241062;;
218.520111;37.415936;;;;;;;;;;;243.742325;16.241062;;
218.528305;37.414551;;;;;;;;;;;243.750534;16.241062;;
218.536484;37.413589;;;;;;;;;;;243.758713;16.241062;;
218.544678;37.411804;;;;;;;;;;;243.766891;16.241062;;
218.552856;37.409931;;;;;;;;;;;243.77507;16.241062;;
218.56105;37.407383;;;;;;;;;;;243.783279;16.241062;;
218.569244;37.405342;;;;;;;;;;;243.791458;16.241062;;
218.577423;37.403179;;;;;;;;;;;243.799637;16.241062;;
218.585617;37.401199;;;;;;;;;;;243.807816;16.241062;;
218.593796;37.399944;;;;;;;;;;;243.816025;16.241062;;
218.60199;37.398506;;;;;;;;;;;243.824203;16.241062;;
218.610168;37.396854;;;;;;;;;;;243.832382;16.241062;;
218.618362;37.395107;;;;;;;;;;;243.840591;16.241062;;
218.626541;37.393593;;;;;;;;;;;243.84877;16.241062;;
218.634735;37.392368;;;;;;;;;;;243.856949;16.241062;;
218.642914;37.391056;;;;;;;;;;;243.865128;16.241062;;
218.651108;37.38945;;;;;;;;;;;243.873337;16.241062;;
218.659286;37.387981;;;;;;;;;;;243.881516;16.241062;;
218.66748;37.386593;;;;;;;;;;;243.889694;16.241062;;
218.675674;37.384819;;;;;;;;;;;243.897873;16.241062;;
218.683853;37.383198;;;;;;;;;;;243.906082;16.241062;;
218.692047;37.380787;;;;;;;;;;;243.914261;16.241062;;
218.700226;37.378124;;;;;;;;;;;243.92244;16.241062;;
218.70842;37.377357;;;;;;;;;;;243.930618;16.241062;;
218.716599;37.376347;;;;;;;;;;;243.938828;16.241062;;
218.724792;37.374699;;;;;;;;;;;243.947006;16.241062;;
218.732971;37.373112;;;;;;;;;;;243.955185;16.241062;;
218.741165;37.371277;;;;;;;;;;;243.963394;16.241062;;
218.749344;37.369122;;;;;;;;;;;243.971573;16.241062;;
218.757538;37.367283;;;;;;;;;;;243.979752;16.241062;;
218.765732;37.366348;;;;;;;;;;;243.98793;16.241062;;
218.773911;37.366474;;;;;;;;;;;243.99614;16.241062;;
218.782104;37.366219;;;;;;;;;;;244.004318;16.241062;;
218.790283;37.365185;;;;;;;;;;;244.012497;16.241062;;
218.798477;37.363945;;;;;;;;;;;244.020676;16.241062;;
218.806656;37.3615;;;;;;;;;;;244.028885;16.241062;;
218.81485;37.359978;;;;;;;;;;;244.037064;16.241062;;
218.823029;37.35754;;;;;;;;;;;244.045242;16.241062;;
218.831223;37.356174;;;;;;;;;;;244.053452;16.241062;;
218.839401;37.354458;;;;;;;;;;;244.06163;16.241062;;
218.847595;37.352001;;;;;;;;;;;244.069809;16.241062;;
218.855774;37.349583;;;;;;;;;;;244.077988;16.241062;;
218.863968;37.347382;;;;;;;;;;;244.086197;16.241062;;
218.872162;37.345734;;;;;;;;;;;244.094376;16.241062;;
218.880341;37.344379;;;;;;;;;;;244.102554;16.241062;;
218.888535;37.342861;;;;;;;;;;;244.110733;16.241062;;
218.896713;37.34177;;;;;;;;;;;244.118942;16.241062;;
218.904907;37.341667;;;;;;;;;;;244.127121;16.241062;;
218.913086;37.339161;;;;;;;;;;;244.1353;16.241062;;
218.92128;37.338497;;;;;;;;;;;244.143509;16.241062;;
218.929459;37.338039;;;;;;;;;;;244.151688;16.241062;;
218.937653;37.337536;;;;;;;;;;;244.159866;16.241062;;
218.945831;37.336182;;;;;;;;;;;244.168045;16.241062;;
218.954025;37.33569;;;;;;;;;;;244.176254;16.241062;;
218.962219;37.336063;;;;;;;;;;;244.184433;16.241062;;
218.970398;37.335079;;;;;;;;;;;244.192612;16.241062;;
218.978592;37.33374;;;;;;;;;;;244.20079;16.241062;;
218.986771;37.33247;;;;;;;;;;;244.209;16.241062;;
218.994965;37.331604;;;;;;;;;;;244.217178;16.241062;;
219.003143;37.330875;;;;;;;;;;;244.225357;16.242758;;
219.011337;37.330624;;;;;;;;;;;244.233566;16.244453;;
219.019516;37.329521;;;;;;;;;;;244.241745;16.246149;;
219.02771;37.32877;;;;;;;;;;;244.249924;16.247845;;
219.035889;37.327114;;;;;;;;;;;244.258102;16.249542;;
219.044083;37.325657;;;;;;;;;;;244.266312;16.251238;;
219.052261;37.324947;;;;;;;;;;;244.27449;16.252934;;
219.060455;37.324974;;;;;;;;;;;244.282669;16.254629;;
219.068649;37.324291;;;;;;;;;;;244.290848;16.256325;;
219.076828;37.322334;;;;;;;;;;;244.299057;16.25802;;
219.085022;37.320435;;;;;;;;;;;244.307236;16.25802;;
219.093201;37.319324;;;;;;;;;;;244.315414;16.25802;;
219.101395;37.318142;;;;;;;;;;;244.323593;16.25802;;
219.109573;37.316612;;;;;;;;;;;244.331802;16.25802;;
219.117767;37.315186;;;;;;;;;;;244.339981;16.25802;;
219.125946;37.313538;;;;;;;;;;;244.34816;16.25802;;
219.13414;37.311142;;;;;;;;;;;244.356369;16.25802;;
219.142319;37.308315;;;;;;;;;;;244.364548;16.25802;;
219.150513;37.306332;;;;;;;;;;;244.372726;16.25802;;
219.158691;37.304733;;;;;;;;;;;244.380905;16.25802;;
219.166885;37.302547;;;;;;;;;;;244.389114;16.25802;;
219.175079;37.301105;;;;;;;;;;;244.397293;16.25802;;
219.183258;37.299751;;;;;;;;;;;244.405472;16.25802;;
219.191452;37.297745;;;;;;;;;;;244.413651;16.25802;;
219.199631;37.295147;;;;;;;;;;;244.42186;16.25802;;
219.207825;37.293301;;;;;;;;;;;244.430038;16.25802;;
219.216003;37.291286;;;;;;;;;;;244.438217;16.25802;;
219.224197;37.289059;;;;;;;;;;;244.446426;16.25802;;
219.232376;37.2882;;;;;;;;;;;244.454605;16.25802;;
219.24057;37.287289;;;;;;;;;;;244.462784;16.25802;;
219.248749;37.286514;;;;;;;;;;;244.470963;16.25802;;
219.256943;37.28447;;;;;;;;;;;244.479172;16.25802;;
219.265137;37.282238;;;;;;;;;;;244.48735;16.25802;;
219.273315;37.279896;;;;;;;;;;;244.495529;16.25802;;
219.281509;37.278831;;;;;;;;;;;244.503708;16.25802;;
219.289688;37.278969;;;;;;;;;;;244.511917;16.25802;;
219.297882;37.277927;;;;;;;;;;;244.520096;16.25802;;
219.306061;37.276398;;;;;;;;;;;244.528275;16.25802;;
219.314255;37.276054;;;;;;;;;;;244.536484;16.25802;;
219.322433;37.274479;;;;;;;;;;;244.544662;16.25802;;
219.330627;37.273224;;;;;;;;;;;244.552841;16.25802;;
219.338806;37.270378;;;;;;;;;;;244.56102;16.25802;;
219.347;37.269051;;;;;;;;;;;244.569229;16.25802;;
219.355179;37.267315;;;;;;;;;;;244.577408;16.25802;;
219.363373;37.266521;;;;;;;;;;;244.585587;16.25802;;
219.371567;37.266193;;;;;;;;;;;244.593765;16.25802;;
219.379745;37.263874;;;;;;;;;;;244.601974;16.25802;;
219.387939;37.261898;;;;;;;;;;;244.610153;16.25802;;
219.396118;37.260643;;;;;;;;;;;244.618332;16.25802;;
219.404312;37.259613;;;;;;;;;;;244.626511;16.25802;;
219.412491;37.25766;;;;;;;;;;;244.63472;16.25802;;
219.420685;37.255505;;;;;;;;;;;244.642899;16.25802;;
219.428864;37.25388;;;;;;;;;;;244.651077;16.25802;;
219.437057;37.250824;;;;;;;;;;;244.659286;16.25802;;
219.445236;37.247578;;;;;;;;;;;244.667465;16.25802;;
219.45343;37.244629;;;;;;;;;;;244.675644;16.25802;;
219.461624;37.243214;;;;;;;;;;;244.683823;16.25802;;
219.469803;37.242191;;;;;;;;;;;244.692032;16.25802;;
219.477997;37.241016;;;;;;;;;;;244.700211;16.25802;;
219.486176;37.239479;;;;;;;;;;;244.708389;16.25802;;
219.49437;37.237366;;;;;;;;;;;244.716568;16.25802;;
219.502548;37.235291;;;;;;;;;;;244.724777;16.25802;;
219.510742;37.233025;;;;;;;;;;;244.732956;16.25802;;
219.518921;37.230556;;;;;;;;;;;244.741135;16.25802;;
219.527115;37.228458;;;;;;;;;;;244.749344;16.25802;;
219.535294;37.227325;;;;;;;;;;;244.757523;16.25802;;
219.543488;37.226768;;;;;;;;;;;244.765701;16.25802;;
219.551666;37.226139;;;;;;;;;;;244.77388;16.25802;;
219.55986;37.225445;;;;;;;;;;;244.782089;16.25802;;
219.568054;37.223637;;;;;;;;;;;244.790268;16.25802;;
219.576233;37.222084;;;;;;;;;;;244.798447;16.25802;;
219.584427;37.221306;;;;;;;;;;;244.806625;16.25802;;
219.592606;37.220066;;;;;;;;;;;244.814835;16.25802;;
219.6008;37.21796;;;;;;;;;;;244.823013;16.25802;;
219.608978;37.216423;;;;;;;;;;;244.831192;16.25802;;
219.617172;37.216125;;;;;;;;;;;244.839401;16.25802;;
219.625351;37.215172;;;;;;;;;;;244.84758;16.25802;;
219.633545;37.213535;;;;;;;;;;;244.855759;16.25802;;
219.641724;37.212246;;;;;;;;;;;244.863937;16.25802;;
219.649918;37.211483;;;;;;;;;;;244.872147;16.25802;;
219.658096;37.21059;;;;;;;;;;;244.880325;16.25802;;
219.66629;37.209229;;;;;;;;;;;244.888504;16.25802;;
219.674484;37.207516;;;;;;;;;;;244.896683;16.25802;;
219.682663;37.206112;;;;;;;;;;;244.904892;16.25802;;
219.690857;37.204502;;;;;;;;;;;244.913071;16.25802;;
219.699036;37.203365;;;;;;;;;;;244.921249;16.25802;;
219.70723;37.201736;;;;;;;;;;;244.929428;16.25802;;
219.715408;37.200161;;;;;;;;;;;244.937637;16.25802;;
219.723602;37.198521;;;;;;;;;;;244.945816;16.25802;;
219.731781;37.197693;;;;;;;;;;;244.953995;16.25802;;
219.739975;37.196198;;;;;;;;;;;244.962204;16.259678;;
219.748154;37.193707;;;;;;;;;;;244.970383;16.261333;;
219.756348;37.192719;;;;;;;;;;;244.978561;16.262989;;
219.764542;37.191017;;;;;;;;;;;244.98674;16.264647;;
219.77272;37.189461;;;;;;;;;;;244.994949;16.266304;;
219.780914;37.189209;;;;;;;;;;;245.003128;16.26796;;
219.789093;37.186333;;;;;;;;;;;245.011307;16.269615;;
219.797287;37.185421;;;;;;;;;;;245.019485;16.271273;;
219.805466;37.184399;;;;;;;;;;;245.027695;16.27293;;
219.81366;37.183567;;;;;;;;;;;245.035873;16.274586;;
219.821838;37.181046;;;;;;;;;;;245.044052;16.274586;;
219.830032;37.17902;;;;;;;;;;;245.052261;16.274586;;
219.838211;37.177608;;;;;;;;;;;245.06044;16.274586;;
219.846405;37.176613;;;;;;;;;;;245.068619;16.274586;;
219.854584;37.174847;;;;;;;;;;;245.076797;16.274586;;
219.862778;37.174305;;;;;;;;;;;245.085007;16.274586;;
219.870972;37.17289;;;;;;;;;;;245.093185;16.274586;;
219.87915;37.171692;;;;;;;;;;;245.101364;16.274586;;
219.887344;37.169312;;;;;;;;;;;245.109543;16.274586;;
219.895523;37.167377;;;;;;;;;;;245.117752;16.274586;;
219.903717;37.165791;;;;;;;;;;;245.125931;16.274586;;
219.911896;37.164063;;;;;;;;;;;245.134109;16.274586;;
219.92009;37.162045;;;;;;;;;;;245.142319;16.274586;;
219.928268;37.161411;;;;;;;;;;;245.150497;16.274586;;
219.936462;37.159859;;;;;;;;;;;245.158676;16.274586;;
219.944641;37.157394;;;;;;;;;;;245.166855;16.274586;;
219.952835;37.155506;;;;;;;;;;;245.175064;16.274586;;
219.961029;37.154541;;;;;;;;;;;245.183243;16.274586;;
219.969208;37.153095;;;;;;;;;;;245.191422;16.274586;;
219.977402;37.150955;;;;;;;;;;;245.1996;16.274586;;
219.98558;37.148315;;;;;;;;;;;245.207809;16.274586;;
219.993774;37.146896;;;;;;;;;;;245.215988;16.274586;;
220.001953;37.144917;;;;;;;;;;;245.224167;16.274586;;
220.010147;37.143398;;;;;;;;;;;245.232376;16.274586;;
220.018326;37.142097;;;;;;;;;;;245.240555;16.274586;;
220.02652;37.139824;;;;;;;;;;;245.248734;16.274586;;
220.034698;37.138153;;;;;;;;;;;245.256912;16.274586;;
220.042892;37.137253;;;;;;;;;;;245.265121;16.274586;;
220.051071;37.136208;;;;;;;;;;;245.2733;16.274586;;
220.059265;37.134617;;;;;;;;;;;245.281479;16.274586;;
220.067459;37.13203;;;;;;;;;;;245.289658;16.274586;;
220.075638;37.129932;;;;;;;;;;;245.297867;16.274586;;
220.083832;37.128349;;;;;;;;;;;245.306046;16.274586;;
220.09201;37.126568;;;;;;;;;;;245.314224;16.274586;;
220.100204;37.125431;;;;;;;;;;;245.322403;16.274586;;
220.108383;37.124329;;;;;;;;;;;245.330612;16.274586;;
220.116577;37.123352;;;;;;;;;;;245.338791;16.274586;;
220.124756;37.122982;;;;;;;;;;;245.34697;16.274586;;
220.13295;37.122402;;;;;;;;;;;245.355179;16.274586;;
220.141129;37.120659;;;;;;;;;;;245.363358;16.274586;;
220.149323;37.119068;;;;;;;;;;;245.371536;16.274586;;
220.157501;37.118404;;;;;;;;;;;245.379715;16.274586;;
220.165695;37.116615;;;;;;;;;;;245.387924;16.274586;;
220.173889;37.11404;;;;;;;;;;;245.396103;16.274586;;
220.182068;37.113102;;;;;;;;;;;245.404282;16.274586;;
220.190262;37.112869;;;;;;;;;;;245.41246;16.274586;;
220.198441;37.110645;;;;;;;;;;;245.42067;16.274586;;
220.206635;37.109203;;;;;;;;;;;245.428848;16.274586;;
220.214813;37.107582;;;;;;;;;;;245.437027;16.274586;;
220.223007;37.105904;;;;;;;;;;;245.445236;16.274586;;
220.231186;37.104454;;;;;;;;;;;245.453415;16.274586;;
220.23938;37.104031;;;;;;;;;;;245.461594;16.274586;;
220.247559;37.102726;;;;;;;;;;;245.469772;16.274586;;
220.255753;37.10046;;;;;;;;;;;245.477982;16.274586;;
220.263947;37.097771;;;;;;;;;;;245.48616;16.274586;;
220.272125;37.09663;;;;;;;;;;;245.494339;16.274586;;
220.280319;37.095314;;;;;;;;;;;245.502518;16.274586;;
220.288498;37.093716;;;;;;;;;;;245.510727;16.274586;;
220.296692;37.09248;;;;;;;;;;;245.518906;16.274586;;
220.304871;37.090839;;;;;;;;;;;245.527084;16.274586;;
220.313065;37.089458;;;;;;;;;;;245.535294;16.274586;;
220.321243;37.08754;;;;;;;;;;;245.543472;16.274586;;
220.329437;37.084862;;;;;;;;;;;245.551651;16.274586;;
220.337616;37.082016;;;;;;;;;;;245.55983;16.274586;;
220.34581;37.080345;;;;;;;;;;;245.568039;16.274586;;
220.353989;37.078888;;;;;;;;;;;245.576218;16.274586;;
220.362183;37.077091;;;;;;;;;;;245.584396;16.274586;;
220.370377;37.075764;;;;;;;;;;;245.592575;16.274586;;
220.378555;37.073986;;;;;;;;;;;245.600784;16.274586;;
220.386749;37.071991;;;;;;;;;;;245.608963;16.274586;;
220.394928;37.06955;;;;;;;;;;;245.617142;16.274586;;
220.403122;37.068455;;;;;;;;;;;245.62532;16.274586;;
220.411301;37.066719;;;;;;;;;;;245.63353;16.274586;;
220.419495;37.064835;;;;;;;;;;;245.641708;16.274586;;
220.427673;37.062954;;;;;;;;;;;245.649887;16.274586;;
220.435867;37.061657;;;;;;;;;;;245.658096;16.274586;;
220.444046;37.060009;;;;;;;;;;;245.666275;16.274586;;
220.45224;37.058167;;;;;;;;;;;245.674454;16.274586;;
220.460434;37.056583;;;;;;;;;;;245.682632;16.274586;;
220.468613;37.055542;;;;;;;;;;;245.690842;16.274586;;
220.476807;37.054592;;;;;;;;;;;245.69902;16.274586;;
220.484985;37.053635;;;;;;;;;;;245.707199;16.274586;;
220.493179;37.052235;;;;;;;;;;;245.715378;16.274586;;
220.501358;37.050819;;;;;;;;;;;245.723587;16.274586;;
220.509552;37.049744;;;;;;;;;;;245.731766;16.274586;;
220.517731;37.048328;;;;;;;;;;;245.739944;16.274586;;
220.525925;37.046936;;;;;;;;;;;245.748154;16.274586;;
220.534103;37.045639;;;;;;;;;;;245.756332;16.274586;;
220.542297;37.044075;;;;;;;;;;;245.764511;16.274586;;
220.550476;37.042412;;;;;;;;;;;245.77269;16.274586;;
220.55867;37.041256;;;;;;;;;;;245.780899;16.276203;;
220.566864;37.040028;;;;;;;;;;;245.789078;16.277822;;
220.575043;37.038345;;;;;;;;;;;245.797256;16.27944;;
220.583237;37.037281;;;;;;;;;;;245.805435;16.281057;;
220.591415;37.036247;;;;;;;;;;;245.813644;16.282677;;
220.599609;37.034649;;;;;;;;;;;245.821823;16.284294;;
220.607788;37.032753;;;;;;;;;;;245.830002;16.285912;;
220.615982;37.030975;;;;;;;;;;;245.838211;16.287529;;
220.624161;37.029564;;;;;;;;;;;245.84639;16.289148;;
220.632355;37.028751;;;;;;;;;;;245.854568;16.290766;;
220.640533;37.026676;;;;;;;;;;;245.862747;16.290766;;
220.648727;37.024815;;;;;;;;;;;245.870956;16.290766;;
220.656906;37.023373;;;;;;;;;;;245.879135;16.290766;;
220.6651;37.021446;;;;;;;;;;;245.887314;16.290766;;
220.673294;37.020454;;;;;;;;;;;245.895493;16.290766;;
220.681473;37.019047;;;;;;;;;;;245.903702;16.290766;;
220.689667;37.018124;;;;;;;;;;;245.91188;16.290766;;
220.697845;37.015587;;;;;;;;;;;245.920059;16.290766;;
220.706039;37.013748;;;;;;;;;;;245.928238;16.290766;;
220.714218;37.011368;;;;;;;;;;;245.936447;16.290766;;
220.722412;37.009289;;;;;;;;;;;245.944626;16.290766;;
220.730591;37.007275;;;;;;;;;;;245.952805;16.290766;;
220.738785;37.005657;;;;;;;;;;;245.961014;16.290766;;
220.746964;37.00473;;;;;;;;;;;245.969193;16.290766;;
220.755157;37.003448;;;;;;;;;;;245.977371;16.290766;;
220.763351;37.002316;;;;;;;;;;;245.98555;16.290766;;
220.77153;36.999699;;;;;;;;;;;245.993759;16.290766;;
220.779724;36.999519;;;;;;;;;;;246.001938;16.290766;;
220.787903;36.998859;;;;;;;;;;;246.010117;16.290766;;
220.796097;36.996315;;;;;;;;;;;246.018295;16.290766;;
220.804276;36.995808;;;;;;;;;;;246.026505;16.290766;;
220.812469;36.994068;;;;;;;;;;;246.034683;16.290766;;
220.820648;36.993134;;;;;;;;;;;246.042862;16.290766;;
220.828842;36.992073;;;;;;;;;;;246.051071;16.290766;;
220.837021;36.990116;;;;;;;;;;;246.05925;16.290766;;
220.845215;36.988953;;;;;;;;;;;246.067429;16.290766;;
220.853394;36.987335;;;;;;;;;;;246.075607;16.290766;;
220.861588;36.984745;;;;;;;;;;;246.083817;16.290766;;
220.869781;36.983269;;;;;;;;;;;246.091995;16.290766;;
220.87796;36.981842;;;;;;;;;;;246.100174;16.290766;;
220.886154;36.980286;;;;;;;;;;;246.108353;16.290766;;
220.894333;36.977646;;;;;;;;;;;246.116562;16.290766;;
220.902527;36.975712;;;;;;;;;;;246.124741;16.290766;;
220.910706;36.975082;;;;;;;;;;;246.132919;16.290766;;
220.9189;36.973949;;;;;;;;;;;246.141129;16.290766;;
220.927078;36.973034;;;;;;;;;;;246.149307;16.290766;;
220.935272;36.971706;;;;;;;;;;;246.157486;16.290766;;
220.943451;36.969559;;;;;;;;;;;246.165665;16.290766;;
220.951645;36.968483;;;;;;;;;;;246.173874;16.290766;;
220.959839;36.967648;;;;;;;;;;;246.182053;16.290766;;
220.968018;36.96595;;;;;;;;;;;246.190231;16.290766;;
220.976212;36.96442;;;;;;;;;;;246.19841;16.290766;;
220.98439;36.961945;;;;;;;;;;;246.206619;16.290766;;
220.992584;36.959141;;;;;;;;;;;246.214798;16.290766;;
221.000763;36.958107;;;;;;;;;;;246.222977;16.290766;;
221.008957;36.956795;;;;;;;;;;;246.231186;16.290766;;
221.017136;36.955593;;;;;;;;;;;246.239365;16.290766;;
221.02533;36.955387;;;;;;;;;;;246.247543;16.290766;;
221.033508;36.954098;;;;;;;;;;;246.255722;16.290766;;
221.041702;36.952103;;;;;;;;;;;246.263931;16.290766;;
221.049881;36.949856;;;;;;;;;;;246.27211;16.290766;;
221.058075;36.94775;;;;;;;;;;;246.280289;16.290766;;
221.066269;36.946686;;;;;;;;;;;246.288467;16.290766;;
221.074448;36.94548;;;;;;;;;;;246.296677;16.290766;;
221.082642;36.94339;;;;;;;;;;;246.304855;16.290766;;
221.09082;36.940956;;;;;;;;;;;246.313034;16.290766;;
221.099014;36.939377;;;;;;;;;;;246.321213;16.290766;;
221.107193;36.938519;;;;;;;;;;;246.329422;16.290766;;
221.115387;36.937962;;;;;;;;;;;246.337601;16.290766;;
221.123566;36.936123;;;;;;;;;;;246.345779;16.290766;;
221.13176;36.934917;;;;;;;;;;;246.353989;16.290766;;
221.139938;36.932941;;;;;;;;;;;246.362167;16.290766;;
221.148132;36.93177;;;;;;;;;;;246.370346;16.290766;;
221.156311;36.929718;;;;;;;;;;;246.378525;16.290766;;
221.164505;36.927353;;;;;;;;;;;246.386734;16.290766;;
221.172699;36.925762;;;;;;;;;;;246.394913;16.290766;;
221.180878;36.923988;;;;;;;;;;;246.403091;16.290766;;
221.189072;36.922314;;;;;;;;;;;246.41127;16.290766;;
221.19725;36.922821;;;;;;;;;;;246.419479;16.290766;;
221.205444;36.921623;;;;;;;;;;;246.427658;16.290766;;
221.213623;36.9193;;;;;;;;;;;246.435837;16.290766;;
221.221817;36.917759;;;;;;;;;;;246.444046;16.290766;;
221.229996;36.916454;;;;;;;;;;;246.452225;16.290766;;
221.23819;36.91396;;;;;;;;;;;246.460403;16.290766;;
221.246368;36.912354;;;;;;;;;;;246.468582;16.290766;;
221.254562;36.910934;;;;;;;;;;;246.476791;16.290766;;
221.262756;36.910675;;;;;;;;;;;246.48497;16.290766;;
221.270935;36.909576;;;;;;;;;;;246.493149;16.290766;;
221.279129;36.908863;;;;;;;;;;;246.501328;16.290766;;
221.287308;36.907902;;;;;;;;;;;246.509537;16.290766;;
221.295502;36.906334;;;;;;;;;;;246.517715;16.290766;;
221.30368;36.906483;;;;;;;;;;;246.525894;16.290766;;
221.311874;36.90527;;;;;;;;;;;246.534103;16.290766;;
221.320053;36.902424;;;;;;;;;;;246.542282;16.290766;;
221.328247;36.899899;;;;;;;;;;;246.550461;16.290766;;
221.336426;36.897591;;;;;;;;;;;246.55864;16.290766;;
221.34462;36.896339;;;;;;;;;;;246.566849;16.290766;;
221.352798;36.894531;;;;;;;;;;;246.575027;16.290766;;
221.360992;36.893291;;;;;;;;;;;246.583206;16.290766;;
221.369186;36.892067;;;;;;;;;;;246.591385;16.290766;;
221.377365;36.891716;;;;;;;;;;;246.599594;16.292347;;
221.385559;36.890411;;;;;;;;;;;246.607773;16.293926;;
221.393738;36.889637;;;;;;;;;;;246.615952;16.295507;;
221.401932;36.886806;;;;;;;;;;;246.62413;16.297087;;
221.41011;36.884056;;;;;;;;;;;246.632339;16.298668;;
221.418304;36.882652;;;;;;;;;;;246.640518;16.300249;;
221.426483;36.881939;;;;;;;;;;;246.648697;16.301828;;
221.434677;36.87962;;;;;;;;;;;246.656906;16.30341;;
221.442856;36.87698;;;;;;;;;;;246.665085;16.304989;;
221.45105;36.875111;;;;;;;;;;;246.673264;16.30657;;
221.459244;36.873421;;;;;;;;;;;246.681442;16.30657;;
221.467422;36.870907;;;;;;;;;;;246.689651;16.30657;;
221.475616;36.867741;;;;;;;;;;;246.69783;16.30657;;
221.483795;36.865719;;;;;;;;;;;246.706009;16.30657;;
221.491989;36.863895;;;;;;;;;;;246.714188;16.30657;;
221.500168;36.861828;;;;;;;;;;;246.722397;16.30657;;
221.508362;36.859436;;;;;;;;;;;246.730576;16.30657;;
221.516541;36.856476;;;;;;;;;;;246.738754;16.30657;;
221.524734;36.854969;;;;;;;;;;;246.746964;16.30657;;
221.532913;36.854195;;;;;;;;;;;246.755142;16.30657;;
221.541107;36.852516;;;;;;;;;;;246.763321;16.30657;;
221.549286;36.850548;;;;;;;;;;;246.7715;16.30657;;
221.55748;36.848858;;;;;;;;;;;246.779709;16.30657;;
221.565674;36.847904;;;;;;;;;;;246.787888;16.30657;;
221.573853;36.846157;;;;;;;;;;;246.796066;16.30657;;
221.582047;36.842957;;;;;;;;;;;246.804245;16.30657;;
221.590225;36.840309;;;;;;;;;;;246.812454;16.30657;;
221.598419;36.839287;;;;;;;;;;;246.820633;16.30657;;
221.606598;36.838001;;;;;;;;;;;246.828812;16.30657;;
221.614792;36.836761;;;;;;;;;;;246.837021;16.30657;;
221.622971;36.835152;;;;;;;;;;;246.8452;16.30657;;
221.631165;36.832314;;;;;;;;;;;246.853378;16.30657;;
221.639343;36.82972;;;;;;;;;;;246.861557;16.30657;;
221.647537;36.828857;;;;;;;;;;;246.869766;16.30657;;
221.655716;36.827755;;;;;;;;;;;246.877945;16.30657;;
221.66391;36.825447;;;;;;;;;;;246.886124;16.30657;;
221.672104;36.823387;;;;;;;;;;;246.894302;16.30657;;
221.680283;36.822132;;;;;;;;;;;246.902512;16.30657;;
221.688477;36.820827;;;;;;;;;;;246.91069;16.30657;;
221.696655;36.816914;;;;;;;;;;;246.918869;16.30657;;
221.704849;36.815315;;;;;;;;;;;246.927048;16.30657;;
221.713028;36.813477;;;;;;;;;;;246.935257;16.30657;;
221.721222;36.81287;;;;;;;;;;;246.943436;16.30657;;
221.729401;36.812103;;;;;;;;;;;246.951614;16.30657;;
221.737595;36.808872;;;;;;;;;;;246.959824;16.30657;;
221.745773;36.805527;;;;;;;;;;;246.968002;16.30657;;
221.753967;36.80386;;;;;;;;;;;246.976181;16.30657;;
221.762161;36.802475;;;;;;;;;;;246.98436;16.30657;;
221.77034;36.800743;;;;;;;;;;;246.992569;16.30657;;
221.778534;36.798367;;;;;;;;;;;247.000748;16.30657;;
221.786713;36.797489;;;;;;;;;;;247.008926;16.30657;;
